vidid,adview,views,likes,dislikes,comment,published,duration,category
VID_22930,1,1682093.0,2742.0,1060.0,218.0,2017-04-03,PT1H44M24S,G
VID_17558,138,1097204.0,4920.0,72.0,812.0,2013-08-27,PT3M5S,E
VID_23143,1,1171101.0,5670.0,442.0,578.0,2015-06-01,PT4M13S,H
VID_3100,2,236415.0,1480.0,79.0,77.0,2015-12-27,PT45M39S,C
VID_22297,2,301748.0,1769.0,143.0,134.0,2016-03-25,PT55M12S,G
VID_5332,12,266957.0,864.0,28.0,115.0,2012-10-16,PT8M20S,D
VID_16488,12,12190.0,41.0,4.0,0.0,2016-11-28,PT1M1S,E
VID_19268,41,418999.0,762.0,38.0,47.0,2012-02-27,PT5M39S,G
VID_12606,1,137623.0,587.0,77.0,134.0,2016-08-23,PT10M38S,D
VID_22882,9,606355.0,1219.0,56.0,68.0,2013-05-12,PT4M34S,G
VID_17437,1,63514.0,632.0,19.0,85.0,2013-12-23,PT4M28S,E
VID_22543,1,20028.0,37.0,8.0,6.0,2013-11-06,PT42S,G
VID_13551,7,4740599.0,26991.0,423.0,1328.0,2015-04-06,PT4M41S,D
VID_3165,5,163446.0,170.0,63.0,22.0,2013-11-20,PT43M6S,D
VID_11818,1,3711.0,4.0,3.0,0.0,2013-02-13,PT4M56S,D
VID_7860,1,2039.0,1.0,0.0,0.0,2011-09-12,PT3M17S,D
VID_1357,6,350441.0,4627.0,66.0,462.0,2015-12-04,PT29M33S,B
VID_16646,8,522042.0,3920.0,198.0,460.0,2015-06-14,PT20M4S,E
VID_12638,1,55997.0,440.0,22.0,91.0,2016-09-21,PT26M47S,D
VID_6253,6,202336.0,626.0,30.0,24.0,2014-01-19,PT12M43S,D
VID_18676,2,405785.0,4169.0,83.0,738.0,2016-05-22,PT4M49S,F
VID_20703,1,68683.0,1115.0,31.0,171.0,2015-11-05,PT5M48S,G
VID_11860,620,262059.0,975.0,11.0,98.0,2016-06-02,PT8M1S,D
VID_11078,2,1556885.0,8740.0,610.0,187.0,2014-10-01,PT1M21S,D
VID_22899,1,622.0,5.0,0.0,0.0,2014-10-24,PT2M5S,G
VID_16942,1,196802.0,549.0,84.0,135.0,2016-08-27,PT3M21S,E
VID_2451,1,176.0,6.0,0.0,0.0,2016-10-30,PT7M57S,C
VID_23650,2,213.0,0.0,0.0,0.0,2017-03-06,PT8M11S,H
VID_8000,1,60085.0,318.0,13.0,17.0,2016-07-13,PT1M21S,D
VID_20529,4,32330.0,424.0,0.0,32.0,2014-03-11,PT2M2S,G
VID_17837,1,110403.0,1225.0,26.0,160.0,2016-09-30,PT6M9S,F
VID_221,2,31600.0,24.0,4.0,7.0,2013-03-15,PT1M38S,A
VID_4733,1,9312.0,24.0,6.0,1.0,2016-06-07,PT1M33S,D
VID_1031,1,244274.0,2005.0,127.0,581.0,2015-07-02,PT2M,B
VID_20409,1,79460.0,194.0,7.0,25.0,2012-04-07,PT3M33S,G
VID_10860,1,1158.0,30.0,1.0,3.0,2016-10-05,PT3M2S,D
VID_8052,1,216883.0,918.0,27.0,75.0,2014-08-01,PT21M46S,D
VID_8681,1,200932.0,441.0,41.0,27.0,2014-06-20,PT12M31S,D
VID_6897,1,141160.0,1191.0,31.0,1503.0,2016-02-10,PT8M4S,D
VID_3891,1,504734.0,301.0,154.0,33.0,2016-09-20,PT1M18S,D
VID_12411,6,284028.0,206.0,93.0,7.0,2016-09-11,PT7M33S,D
VID_22423,3,606285.0,9805.0,1101.0,745.0,2015-07-07,PT2M14S,G
VID_10436,2,238378.0,482.0,66.0,60.0,2014-08-11,PT39M5S,D
VID_710,1,304552.0,1378.0,181.0,901.0,2016-08-14,PT8M22S,B
VID_807,6167,9232.0,48.0,14.0,3.0,2015-12-14,PT2M47S,B
VID_12024,1,1559.0,23.0,0.0,1.0,2016-07-12,PT6M9S,D
VID_14765,1,51467.0,55.0,20.0,18.0,2016-07-20,PT49M,D
VID_8628,1,338.0,2.0,0.0,0.0,2016-10-03,PT31S,D
VID_5532,24,107799.0,558.0,12.0,109.0,2014-04-16,PT14M21S,D
VID_9370,1,287.0,1.0,0.0,0.0,2013-08-11,PT5M13S,D
VID_18597,1,40620.0,877.0,12.0,97.0,2016-01-24,PT14M48S,F
VID_9774,5061,5817.0,15.0,0.0,0.0,2016-07-20,PT5M17S,D
VID_8955,1,344349.0,2858.0,88.0,552.0,2014-03-08,PT22M18S,D
VID_14062,4,506346.0,5220.0,347.0,2037.0,2007-11-22,PT1M50S,D
VID_20312,4,1419766.0,887.0,362.0,232.0,2015-01-02,PT1H36M51S,G
VID_597,5,154900.0,264.0,12.0,17.0,2014-04-21,PT18M5S,B
VID_12242,2,1614683.0,11012.0,929.0,793.0,2015-11-25,PT4M31S,D
VID_1426,10,3762267.0,21263.0,501.0,4070.0,2016-07-06,PT7M16S,B
VID_6444,1,277759.0,391.0,30.0,13.0,2009-12-28,PT4M39S,D
VID_21502,2,397116.0,1686.0,95.0,519.0,2016-07-01,PT1H10M51S,G
VID_18781,1,180038.0,1637.0,57.0,159.0,2016-01-19,PT6M2S,F
VID_5504,10,20094.0,60.0,4.0,8.0,2014-04-16,PT10M57S,D
VID_8190,8,1579332.0,1731.0,466.0,135.0,2016-06-24,PT2H19M3S,D
VID_13515,8,714557.0,1253.0,279.0,105.0,2014-10-30,PT23M22S,D
VID_18872,4460,7296.0,18.0,2.0,6.0,2013-07-25,PT7M40S,F
VID_22674,3,15192.0,66.0,4.0,8.0,2014-11-12,PT23S,G
VID_20284,1,99927.0,1324.0,24.0,249.0,2016-07-15,PT13M57S,G
VID_11459,228,283347.0,752.0,115.0,303.0,2015-12-13,PT7M40S,D
VID_23714,1,2442512.0,25955.0,1539.0,3731.0,2016-10-28,PT20M33S,H
VID_22104,1,265352.0,1912.0,28.0,219.0,2016-04-13,PT4M56S,G
VID_22522,1,149605.0,1024.0,83.0,217.0,2013-08-14,PT4M29S,G
VID_21745,2,861138.0,2812.0,161.0,92.0,2014-03-02,PT8M51S,G
VID_18584,2,63703.0,2065.0,64.0,139.0,2016-09-29,PT6M36S,F
VID_8192,1,168083.0,208.0,30.0,3.0,2015-02-27,PT2H16M29S,D
VID_13552,3,4283559.0,25157.0,362.0,2401.0,2013-01-25,PT3M27S,D
VID_10562,16,490393.0,1364.0,46.0,280.0,2016-01-08,PT38M23S,D
VID_9024,5,6011877.0,32648.0,2347.0,3382.0,2014-07-25,PT45M34S,D
VID_10526,1,214644.0,465.0,74.0,1028.0,2016-06-12,PT7M8S,D
VID_4093,2,664058.0,1595.0,199.0,87.0,2016-04-13,PT4M37S,D
VID_8032,1,6234.0,17.0,1.0,0.0,2016-08-03,PT2M32S,D
VID_19602,1,767003.0,1640.0,185.0,146.0,2016-05-24,PT4M8S,G
VID_23739,5,653447.0,5599.0,409.0,1070.0,2016-05-16,PT29M39S,H
VID_21594,4,489573.0,1262.0,86.0,43.0,2016-01-07,PT1H27M43S,G
VID_18601,2,660.0,17.0,0.0,0.0,2016-10-01,PT2M35S,F
VID_18708,2,7481.0,21.0,3.0,1.0,2016-06-30,PT1M34S,F
VID_19281,1,56662.0,89.0,10.0,11.0,2015-10-10,PT6M33S,G
VID_1532,190653,590433.0,4219.0,325.0,2016.0,2016-06-24,PT9M1S,B
VID_4136,15,829025.0,1387.0,119.0,78.0,2014-01-02,PT15M8S,D
VID_11648,1,552765.0,494.0,46.0,25.0,2016-05-13,PT1M56S,D
VID_4717,11,804952.0,1691.0,179.0,195.0,2017-01-02,PT18M10S,D
VID_22191,2,2902.0,10.0,0.0,1.0,2011-11-24,PT21S,G
VID_13794,1,86863.0,204.0,31.0,11.0,2015-12-25,PT1H55M23S,D
VID_23545,1,307612.0,348.0,106.0,23.0,2015-07-08,PT2M26S,H
VID_19390,53,599326.0,1623.0,225.0,143.0,2013-04-16,PT1H12M30S,G
VID_22444,4,78604.0,410.0,9.0,42.0,2015-07-26,PT2M20S,G
VID_20517,2,308836.0,1599.0,40.0,72.0,2016-04-28,PT7M47S,G
VID_2812,2,23924.0,291.0,12.0,175.0,2013-06-15,PT15M53S,C
VID_760,1,65801.0,123.0,5.0,8.0,2016-05-24,PT8M2S,B
VID_9203,2,17196.0,48.0,7.0,6.0,2015-07-08,PT25M13S,D
VID_23370,1,857579.0,2046.0,147.0,629.0,2016-07-16,PT9M28S,H
VID_3242,1,185180.0,141.0,53.0,31.0,2013-11-25,PT42M52S,D
VID_6159,1,77118.0,233.0,14.0,5.0,2014-02-02,PT12M20S,D
VID_13928,494,3283.0,120.0,2.0,15.0,2013-11-15,PT2M38S,D
VID_12234,2,582425.0,2451.0,265.0,107.0,2014-02-24,PT58S,D
VID_4206,22,1167927.0,1570.0,253.0,76.0,2014-05-06,PT13M56S,D
VID_21948,36,1075217.0,5282.0,171.0,460.0,2011-01-08,PT4M57S,G
VID_445,1,48942.0,92.0,21.0,27.0,2015-10-20,PT3M10S,A
VID_16089,2,75060.0,130.0,17.0,12.0,2014-10-08,PT2H16M39S,E
VID_686,2,78465.0,305.0,13.0,64.0,2015-01-26,PT26M49S,B
VID_15196,68,1042820.0,1787.0,175.0,130.0,2016-06-18,PT4M15S,E
VID_856,4,5193.0,84.0,40.0,12.0,2015-11-26,PT3M27S,B
VID_15491,1,52537.0,31.0,10.0,8.0,2012-05-30,PT2H14M42S,E
VID_9427,1,1371.0,12.0,1.0,3.0,2014-04-24,PT5M40S,D
VID_22784,1,1091.0,4.0,0.0,1.0,2011-04-08,PT2M47S,G
VID_23134,2,198168.0,209.0,101.0,0.0,2013-11-19,PT2M51S,H
VID_9303,1,11177.0,17.0,3.0,3.0,2016-01-05,PT2H14M49S,D
VID_20894,1,150463.0,451.0,36.0,46.0,2016-06-16,PT4M52S,G
VID_5962,47,133752.0,84.0,10.0,7.0,2014-04-07,PT44S,D
VID_22911,1,4006.0,59.0,1.0,7.0,2016-08-27,PT1M5S,G
VID_14973,3,346.0,12.0,0.0,0.0,2015-09-04,PT3M22S,D
VID_16117,1,35528.0,26.0,7.0,0.0,2014-11-18,PT2H36M21S,E
VID_8026,2,15246.0,239.0,20.0,32.0,2014-03-11,PT19M27S,D
VID_6669,4,50512.0,36.0,5.0,5.0,2012-08-24,PT2M46S,D
VID_5104,18,872576.0,5180.0,80.0,144.0,2016-06-14,PT2M16S,D
VID_759,1,36765.0,93.0,3.0,11.0,2015-02-06,PT29M21S,B
VID_8427,1,166852.0,287.0,5.0,22.0,2016-05-24,PT39S,D
VID_21727,1,948.0,6.0,0.0,0.0,2013-10-05,PT4M3S,G
VID_13567,1,2340997.0,18473.0,489.0,1006.0,2017-01-15,PT9M48S,D
VID_6659,45,893050.0,175.0,138.0,18.0,2012-08-24,PT1M11S,D
VID_5635,2,239061.0,260.0,57.0,17.0,2014-04-29,PT20M40S,D
VID_14886,1,55248.0,357.0,18.0,47.0,2016-06-12,PT22M41S,D
VID_19270,1,73421.0,108.0,10.0,2.0,2013-05-03,PT4M39S,G
VID_16941,11,1505545.0,4328.0,1583.0,558.0,2016-08-14,PT3M31S,E
VID_17098,1,872559.0,1848.0,1227.0,46.0,2017-03-13,PT51M11S,E
VID_8613,194,1028.0,1.0,0.0,0.0,2016-08-11,PT41S,D
VID_2137,1,26687.0,135.0,4.0,2.0,2015-12-22,PT2M,C
VID_20166,1,47340.0,185.0,6.0,16.0,2013-08-16,PT3M51S,G
VID_14633,2,782225.0,1408.0,351.0,134.0,2015-12-15,PT2H37M48S,D
VID_16606,8,295193.0,2200.0,62.0,163.0,2015-07-04,PT18M47S,E
VID_979,1,39318.0,161.0,34.0,77.0,2016-04-04,PT5M,B
VID_1178,1,365286.0,1911.0,125.0,630.0,2016-03-14,PT4M4S,B
VID_9878,1,3430.0,17.0,11.0,0.0,2014-12-17,PT2M5S,D
VID_5674,1,932203.0,1061.0,72.0,48.0,2011-11-09,PT2M1S,D
VID_9572,2,45383.0,123.0,16.0,8.0,2015-11-10,PT31S,D
VID_6908,1,470688.0,2637.0,86.0,773.0,2015-12-12,PT7M18S,D
VID_12886,1,6730.0,233.0,0.0,28.0,2016-12-11,PT7M37S,D
VID_18837,4,176987.0,303.0,24.0,21.0,2015-08-21,PT1M44S,F
VID_20745,1,25975.0,302.0,11.0,65.0,2012-11-07,PT7M15S,G
VID_16043,2,3123.0,9.0,1.0,0.0,2015-07-08,PT1H34M1S,E
VID_1124,5,2309888.0,27862.0,945.0,5245.0,2016-02-29,PT3M30S,B
VID_15637,2,46778.0,91.0,5.0,3.0,2013-07-05,PT50M57S,E
VID_7000,1,13439.0,20.0,1.0,1.0,2015-07-01,PT1H58M14S,D
VID_7942,1,27218.0,25.0,6.0,0.0,2012-04-26,PT58S,D
VID_14852,1,375355.0,1953.0,78.0,34.0,2013-09-09,PT3M2S,D
VID_18868,8859,28209.0,27.0,5.0,7.0,2011-06-07,PT5M37S,F
VID_14810,1,206616.0,1035.0,40.0,78.0,2015-11-29,PT5M13S,D
VID_18603,1,395.0,11.0,0.0,0.0,2016-08-26,PT1M29S,F
VID_15615,1,141761.0,318.0,22.0,14.0,2014-07-10,PT2M18S,E
VID_9389,1,35462.0,24.0,7.0,1.0,2013-02-16,PT4M56S,D
VID_5003,3,215413.0,975.0,42.0,79.0,2016-10-27,PT2M14S,D
VID_594,1,453641.0,2065.0,35.0,94.0,2014-10-28,PT12M56S,B
VID_23456,1,956334.0,436.0,186.0,36.0,2015-05-11,PT4M1S,H
VID_7011,1,7850.0,7.0,1.0,3.0,2016-07-09,PT2H25S,D
VID_169,3,14912.0,9.0,3.0,0.0,2013-09-12,PT2M4S,A
VID_19423,130,710915.0,1055.0,121.0,80.0,2010-09-24,PT23M58S,G
VID_20251,1,64367.0,388.0,12.0,51.0,2013-07-20,PT7M3S,G
VID_4946,8,600095.0,257.0,93.0,12.0,2014-01-17,PT3M35S,D
VID_10889,2,3115.0,5.0,3.0,0.0,2014-10-20,PT3M20S,D
VID_5921,225,959691.0,441.0,225.0,71.0,2014-02-04,PT40S,D
VID_6986,1,2660.0,2.0,0.0,0.0,2015-12-28,PT1H58M57S,D
VID_12667,2,294862.0,1237.0,88.0,484.0,2016-08-28,PT30M40S,D
VID_8255,7,1139776.0,3267.0,300.0,273.0,2014-05-19,PT3M19S,D
VID_15776,3,2034353.0,2175.0,619.0,180.0,2012-01-04,PT1H24M51S,E
VID_690,169,11079.0,143.0,2.0,20.0,2015-07-02,PT18M16S,B
VID_11706,1,67266.0,69.0,8.0,0.0,2015-06-01,PT11M43S,D
VID_6549,2,419844.0,1177.0,168.0,515.0,2016-04-18,PT5M3S,D
VID_6983,12,3260049.0,3884.0,1279.0,357.0,2016-06-14,PT2H18M50S,D
VID_21582,1,73564.0,184.0,20.0,9.0,2016-08-07,PT40M40S,G
VID_7399,2,30756.0,195.0,2.0,79.0,2013-12-05,PT8M43S,D
VID_3791,1,383878.0,634.0,117.0,43.0,2015-06-12,PT2H54M2S,D
VID_10994,6,5585867.0,60102.0,1721.0,1857.0,2015-06-30,PT16M,D
VID_4423,2,258100.0,245.0,92.0,20.0,2014-08-01,PT1H17M29S,D
VID_14677,255,3748.0,165.0,25.0,12.0,2016-04-20,PT5M43S,D
VID_8035,1,82905.0,130.0,27.0,0.0,2015-06-26,PT2M3S,D
VID_7469,5,44402.0,148.0,15.0,53.0,2013-11-21,PT45M57S,D
VID_799,10,638030.0,1934.0,66.0,166.0,2016-08-25,PT3M58S,B
VID_16272,1,3250.0,5.0,5.0,0.0,2016-10-12,PT10M34S,E
VID_14803,15,853768.0,3096.0,326.0,215.0,2016-07-24,PT1M55S,D
VID_16423,47,28109.0,131.0,3.0,3.0,2015-06-30,PT1M14S,E
VID_15168,1,310040.0,882.0,61.0,34.0,2016-06-04,PT5M17S,E
VID_2105,23,1634.0,44.0,3.0,5.0,2015-12-17,PT1M5S,B
VID_13971,1,437968.0,281.0,91.0,74.0,2014-08-15,PT1M30S,D
VID_2304,3,722728.0,1249.0,243.0,416.0,2014-11-10,PT13M53S,C
VID_21001,1,385508.0,1006.0,64.0,107.0,2016-09-19,PT3M26S,G
VID_12399,2,1145656.0,663.0,263.0,25.0,2015-06-27,PT13M36S,D
VID_21094,118,46801.0,270.0,4.0,35.0,2015-01-16,PT4M17S,G
VID_888,1,2537.0,20.0,0.0,0.0,2013-08-20,PT3M6S,B
VID_9553,4,308.0,5.0,0.0,7.0,2016-12-23,PT30S,D
VID_19503,11,67119.0,278.0,14.0,6.0,2015-06-20,PT44M56S,G
VID_22585,2,238.0,1.0,0.0,0.0,2015-09-29,PT1M35S,G
VID_11606,1,11961.0,112.0,4.0,28.0,2015-10-23,PT13M42S,D
VID_21631,1,481.0,10.0,0.0,2.0,2012-12-31,PT39S,G
VID_9695,1,11005.0,8.0,3.0,0.0,2016-07-05,PT2H16M53S,D
VID_12867,1,11902.0,181.0,14.0,63.0,2016-10-01,PT4M36S,D
VID_18381,1,486682.0,3409.0,104.0,526.0,2016-07-29,PT5M45S,F
VID_15974,2,804928.0,644.0,176.0,59.0,2013-10-31,PT1H20M13S,E
VID_17909,3,1793437.0,8620.0,1897.0,2350.0,2015-06-16,PT2M1S,F
VID_21179,1,417903.0,3371.0,80.0,361.0,2016-04-30,PT40M13S,G
VID_2114,1,140144.0,561.0,337.0,412.0,2016-09-04,PT9M35S,B
VID_6456,4,67975.0,124.0,5.0,4.0,2012-07-09,PT9M42S,D
VID_128,1,49490.0,258.0,5.0,25.0,2016-03-01,PT3M23S,A
VID_20654,1,423090.0,768.0,83.0,113.0,2014-06-21,PT9M31S,G
VID_8472,1,432311.0,313.0,123.0,52.0,2013-06-27,PT3M,D
VID_13396,1,108664.0,209.0,8.0,126.0,2006-11-15,PT2M41S,D
VID_21508,1,314637.0,1207.0,71.0,398.0,2016-05-10,PT53M35S,G
VID_18976,1,179594.0,1420.0,82.0,98.0,2016-07-01,PT7M42S,F
VID_20720,5,65507.0,917.0,33.0,124.0,2013-03-17,PT6M36S,G
VID_21275,1,656664.0,10008.0,98.0,430.0,2015-04-06,PT4M11S,G
VID_12390,1,459994.0,200.0,79.0,14.0,2015-08-08,PT5M9S,D
VID_8650,62455,65813.0,13.0,0.0,1.0,2016-08-31,PT5M32S,D
VID_18212,2,32737.0,479.0,99.0,46.0,2015-07-07,PT6M32S,F
VID_21442,44,700209.0,4319.0,74.0,328.0,2013-08-23,PT4M50S,G
VID_17142,8,2744263.0,24944.0,5064.0,3579.0,2016-01-20,PT8M3S,E
VID_17103,1,297439.0,722.0,448.0,31.0,2017-03-01,PT55M25S,E
VID_13323,1,277.0,8.0,0.0,3.0,2014-01-08,PT16S,D
VID_19614,1,709629.0,1698.0,222.0,88.0,2015-07-01,PT18M39S,G
VID_6873,1,707963.0,3976.0,200.0,1267.0,2015-12-06,PT7M43S,D
VID_15609,2,282932.0,799.0,38.0,153.0,2016-09-03,PT11M38S,E
VID_21698,687,3130.0,19.0,0.0,1.0,2016-08-22,PT3M58S,G
VID_21531,1,279238.0,839.0,33.0,67.0,2016-08-07,PT3M58S,G
VID_4937,6,232304.0,430.0,58.0,56.0,2011-12-17,PT2M31S,D
VID_21597,1,60488.0,258.0,13.0,5.0,2016-05-19,PT53M40S,G
VID_17256,18,311705.0,523.0,154.0,141.0,2012-12-17,PT30M1S,E
VID_15777,30,8994760.0,1550.0,1012.0,68.0,2012-03-14,PT2M55S,E
VID_11167,1,18878.0,67.0,1.0,7.0,2013-10-16,PT8M51S,D
VID_22229,3720,39432.0,719.0,18.0,25.0,2014-05-15,PT3M28S,G
VID_5735,1,216724.0,368.0,23.0,14.0,2014-03-21,PT5M25S,D
VID_6697,1,38067.0,29.0,8.0,4.0,2013-01-22,PT1M23S,D
VID_7019,2,353668.0,385.0,131.0,42.0,2015-08-10,PT2H8M55S,D
VID_10110,14,587065.0,393.0,156.0,32.0,2016-07-22,PT11M47S,D
VID_11113,3,2745818.0,22002.0,966.0,2376.0,2015-09-01,PT6M54S,D
VID_11978,11,120393.0,734.0,15.0,17.0,2014-10-09,PT6M1S,D
VID_1690,1,58388.0,651.0,6.0,83.0,2016-09-28,PT31S,B
VID_12338,1,14685.0,40.0,2.0,4.0,2015-05-11,PT7M39S,D
VID_5833,4,1711063.0,10284.0,230.0,1895.0,2016-03-10,PT4M41S,D
VID_19751,1,58612.0,156.0,18.0,25.0,2013-04-10,PT30M26S,G
VID_9099,1,305897.0,644.0,194.0,59.0,2015-12-21,PT1H52M48S,D
VID_7837,2,348656.0,557.0,72.0,17.0,2010-12-11,PT7M21S,D
VID_9537,1,135.0,1.0,0.0,0.0,2016-09-16,PT21S,D
VID_22079,8,146155.0,612.0,14.0,140.0,2010-10-24,PT2M22S,G
VID_931,3,950585.0,4034.0,510.0,2448.0,2016-09-14,PT8M41S,B
VID_21935,14,164449.0,1061.0,15.0,77.0,2011-01-05,PT2M58S,G
VID_12602,2,207536.0,222.0,31.0,15.0,2016-08-04,PT10M7S,D
VID_15867,2,38186.0,10.0,6.0,0.0,2014-02-03,PT13M56S,E
VID_22265,1,5676141.0,28405.0,457.0,5696.0,2012-06-11,PT3M46S,G
VID_8688,1,14204.0,194.0,0.0,64.0,2012-10-08,PT9M4S,D
VID_18449,1,62576.0,176.0,22.0,2.0,2013-07-30,PT9M17S,F
VID_5926,2,1114306.0,327.0,121.0,23.0,2016-03-22,PT2M33S,D
VID_14892,1038,2391.0,24.0,2.0,7.0,2015-10-15,PT3M46S,D
VID_4244,3,229697.0,283.0,38.0,13.0,2012-03-26,PT14M50S,D
VID_9949,1,89551.0,304.0,108.0,62.0,2016-08-14,PT1M52S,D
VID_7443,2,71017.0,226.0,13.0,67.0,2013-10-27,PT21M51S,D
VID_19410,15,653780.0,3178.0,259.0,318.0,2016-06-13,PT54M12S,G
VID_13575,2,1899936.0,12612.0,256.0,722.0,2016-06-15,PT6M29S,D
VID_18693,7,157842.0,673.0,21.0,16.0,2016-06-17,PT5M15S,F
VID_21479,13,232713.0,794.0,100.0,360.0,2013-04-11,PT44S,G
VID_113,4,820442.0,3780.0,139.0,1047.0,2015-06-24,PT4M32S,A
VID_9150,1,12124.0,94.0,3.0,2.0,2016-06-16,PT1M54S,D
VID_19589,1,26298.0,57.0,2.0,1.0,2013-11-16,PT14M40S,G
VID_23625,1,34911.0,31.0,3.0,4.0,2016-08-18,PT4M31S,H
VID_7306,1,20553.0,167.0,4.0,22.0,2016-08-29,PT9M24S,D
VID_16230,3,646870.0,1162.0,164.0,145.0,2016-03-02,PT1H20M52S,E
VID_8022,1,6540.0,85.0,4.0,23.0,2014-04-30,PT36M29S,D
VID_23530,3,36086.0,47.0,6.0,6.0,2015-05-31,PT28M16S,H
VID_2462,2,11845.0,104.0,0.0,8.0,2016-07-30,PT18M47S,C
VID_19092,31,489864.0,645.0,105.0,74.0,2012-09-06,PT4M41S,G
VID_12838,1,1047.0,4.0,0.0,0.0,2013-10-26,PT41S,D
VID_11206,1,6077.0,25.0,1.0,3.0,2013-11-01,PT5M45S,D
VID_9133,1,554775.0,179.0,96.0,5.0,2012-10-12,PT1M33S,D
VID_4963,1,236809.0,62.0,19.0,1.0,2014-06-17,PT47S,D
VID_36,2,255288.0,406.0,31.0,108.0,2016-02-03,PT3M9S,A
VID_9953,1,384669.0,1244.0,108.0,132.0,2015-09-22,PT4M42S,D
VID_19991,6,2740.0,2.0,0.0,0.0,2013-03-21,PT5M9S,G
VID_7561,1,264496.0,882.0,61.0,76.0,2015-11-26,PT1M34S,D
VID_14490,1,2092572.0,10244.0,323.0,221.0,2013-02-18,PT1M34S,D
VID_22635,1,24425.0,175.0,3.0,26.0,2011-07-08,PT8M42S,G
VID_8603,1,344.0,0.0,0.0,0.0,2016-08-03,PT1M17S,D
VID_6881,1,437333.0,6151.0,101.0,1910.0,2016-12-19,PT5M10S,D
VID_18394,2125,4220.0,78.0,3.0,10.0,2017-04-05,PT9M44S,F
VID_11814,2,6626.0,12.0,6.0,9.0,2014-03-08,PT29M10S,D
VID_15082,1,47499.0,205.0,14.0,20.0,2012-11-13,PT6M17S,D
VID_3611,13,173757.0,234.0,55.0,28.0,2014-04-02,PT2H3M14S,D
VID_14947,3,8402.0,8.0,3.0,0.0,2014-02-27,PT45S,D
VID_20350,1,4745.0,7.0,8.0,0.0,2015-06-05,PT4M1S,G
VID_22662,3,65584.0,259.0,8.0,37.0,2011-12-10,PT2M40S,G
VID_22737,121065,148848.0,812.0,109.0,46.0,2015-10-07,PT3M47S,G
VID_5859,1,268002.0,969.0,34.0,70.0,2015-02-13,PT4M1S,D
VID_21548,851,1092.0,0.0,0.0,0.0,2014-11-28,PT1M7S,G
VID_9840,6489,7137.0,3.0,1.0,1.0,2016-07-05,PT2M50S,D
VID_22946,11699,12435.0,55.0,7.0,2.0,2017-03-22,PT5M14S,G
VID_13133,2,3526.0,8.0,2.0,0.0,2014-01-20,PT32S,D
VID_5184,21,418762.0,1839.0,95.0,175.0,2016-06-20,PT3M44S,D
VID_1160,3,2418604.0,22150.0,904.0,2414.0,2015-01-09,PT3M45S,B
VID_18223,2,65947.0,776.0,23.0,129.0,2015-03-27,PT11M45S,F
VID_7063,1,59964.0,143.0,24.0,16.0,2015-06-06,PT2H21M33S,D
VID_8488,18,3957.0,4.0,1.0,1.0,2016-10-14,PT10M18S,D
VID_14509,1,3611.0,4.0,1.0,0.0,2014-04-10,PT2M31S,D
VID_1630,12,1765866.0,18137.0,820.0,2616.0,2016-03-01,PT8M42S,B
VID_8345,3,560253.0,981.0,96.0,95.0,2014-03-06,PT5M43S,D
VID_2603,9,4670804.0,12865.0,2180.0,541.0,2014-02-13,PT2M57S,C
VID_20034,2,2010787.0,3340.0,268.0,295.0,2015-07-29,PT4M1S,G
VID_6933,2,83550.0,1773.0,20.0,706.0,2016-09-29,PT2M21S,D
VID_7420,1,18787.0,118.0,2.0,43.0,2014-03-06,PT16M56S,D
VID_19845,1,15159.0,66.0,3.0,5.0,2010-12-25,PT9M9S,G
VID_7570,2,435287.0,1395.0,92.0,74.0,2016-07-02,PT2M28S,D
VID_4649,15,597773.0,1652.0,67.0,141.0,2013-07-08,PT9M35S,D
VID_21905,2,1341015.0,4789.0,76.0,199.0,2014-04-19,PT3M16S,G
VID_15434,3,266968.0,2080.0,73.0,4631.0,2016-09-05,PT5M12S,E
VID_22003,6400,2918132.0,9902.0,278.0,615.0,2012-12-02,PT3M34S,G
VID_4889,5,75599.0,91.0,10.0,4.0,2013-09-25,PT11M2S,D
VID_18991,42891,165221.0,3151.0,70.0,125.0,2016-09-23,PT6M6S,F
VID_14566,8,3737331.0,6056.0,630.0,300.0,2015-10-12,PT2M16S,D
VID_3309,5,241591.0,126.0,72.0,56.0,2012-12-20,PT36M54S,D
VID_12122,1,113239.0,4403.0,286.0,582.0,2016-09-11,PT11M41S,D
VID_11571,1,247236.0,2272.0,188.0,65.0,2015-02-22,PT3M52S,D
VID_2544,1,90613.0,239.0,29.0,287.0,2014-09-15,PT44M49S,C
VID_2540,1,136643.0,503.0,64.0,263.0,2014-12-19,PT50M27S,C
VID_10485,1,255630.0,646.0,104.0,1303.0,2016-01-01,PT5M58S,D
VID_2045,1,7503.0,178.0,4.0,39.0,2013-06-06,PT3M24S,B
VID_12124,6,207183.0,2052.0,71.0,1014.0,2012-12-08,PT7M31S,D
VID_22692,2,1228523.0,12753.0,150.0,395.0,2014-07-30,PT5M3S,G
VID_19630,5,3112474.0,3345.0,1652.0,854.0,2016-07-18,PT4M38S,G
VID_4965,1,93258.0,80.0,13.0,9.0,2013-06-29,PT24M36S,D
VID_5546,2,67961.0,202.0,17.0,42.0,2016-04-06,PT18M15S,D
VID_4145,2,971285.0,1042.0,119.0,41.0,2016-06-07,PT10M12S,D
VID_5593,1,18186.0,32.0,17.0,6.0,2013-03-04,PT2M58S,D
